21.266,23.754,26.448,12.66,10.361,5.268,11.624,11.576,9.6243,9.0291,19.011,5.5472,14.808,4.595,10.413,10.676
21.148,23.557,26.285,12.605,10.312,5.2514,11.567,11.494,9.5858,8.9752,18.853,5.4954,14.739,4.5868,10.368,10.629
21.031,23.36,26.123,12.55,10.264,5.2361,11.509,11.413,9.5476,8.9218,18.695,5.444,14.669,4.5786,10.322,10.582
20.915,23.165,25.962,12.496,10.215,5.2184,11.453,11.332,9.5097,8.8687,18.539,5.393,14.601,4.5705,10.277,10.535
20.8,22.972,25.801,12.442,10.168,5.2007,11.396,11.251,9.4721,8.816,18.384,5.3424,14.533,4.5623,10.233,10.489
20.685,22.78,25.642,12.388,10.12,5.1832,11.34,11.172,9.4347,8.7637,18.23,5.2921,14.465,4.5543,10.188,10.442
20.572,22.589,25.484,12.334,10.073,5.1657,11.284,11.093,9.3976,8.7117,18.077,5.2423,14.397,4.5463,10.144,10.397
20.459,22.4,25.326,12.281,10.026,5.1484,11.229,11.014,9.3608,8.6601,17.926,5.1929,14.331,4.5383,10.1,10.351
20.346,22.212,25.17,12.228,9.9796,5.1312,11.174,10.936,9.3242,8.6089,17.775,5.1438,14.264,4.5303,10.057,10.306
20.235,22.025,25.014,12.175,9.9335,5.1142,11.119,10.859,9.288,8.5581,17.626,5.0951,14.198,4.5224,10.014,10.261
20.124,21.84,24.86,12.123,9.8878,5.0973,11.065,10.782,9.252,8.5076,17.478,5.0469,14.132,4.5145,9.9714,10.216
20.014,21.656,24.706,12.071,9.8424,5.0805,11.011,10.706,9.2162,8.4576,17.33,4.999,14.067,4.5067,9.9291,10.171
19.905,21.474,24.554,12.019,9.7973,5.0639,10.958,10.63,9.1808,8.4079,17.184,4.9515,14.003,4.4989,9.8871,10.127
19.797,21.293,24.402,11.967,9.7526,5.0475,10.905,10.555,9.1456,8.3585,17.039,4.9044,13.938,4.4912,9.8454,10.083
